time,open,high,low,close,regime_code,posture_code,confidence,net_score,bounded_net,votes_cast,direction_code,kill_switch,structure_code,atr14,stop_pct,rr,extension_atr,g1_regime,g2_confidence,g3_direction,g4_structure,g5_stop_defined,g6_stop_distance,g7_rr,g8_NOT_REPRESENTABLE,g9_earnings_failopen,g10_extension,g11_NOT_REPRESENTABLE,soft_fail_count,first_rejection,qualified,watchlist,rejected,qualified_marker
1545316200,222.22037263,223.78568063,217.58670521,219.82794166,2,1,0.5,-4,-4,8,-1,0,3,5.066511081082864,0.023047620984046953,2,2.817478874395307,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1545402600,220.72737385,223.38426086,214.68004854,215.32414236,2,0,0.375,-3,-3,8,-1,0,3,5.32634688386266,0.024736412858701002,1.9999999999999947,3.2050940946435986,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1545661800,213.83914828,215.44535724,209.57202672,209.63464695,2,1,0.625,-5,-5,8,-1,0,1,5.365417143586756,0.025594133515851866,1.9999999999999947,3.8565057638194076,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1545834600,211.09280379,220.22641199,209.1157936,220.22641199,4,0,0,0,0,8,0,1,3,5.775788661187703,0.026226593844928873,2,1.589707671739194,0,0,0,1,1,1,1,-1,1,0,-1,1,1,0,0,1,0
1545921000,216.99699715,222.11396472,213.7675823,221.91715827,1,0,0.375,3,3,8,1,0,1,5.959402501102869,0.02685417634021895,2.000000000000005,1.1427425764500325,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1546007400,223.26796614,224.89609219,220.46794718,221.63089435,3,0,0.125,-1,-1,8,-1,0,1,5.850026966024092,0.02639535874807114,1.9999999999999951,1.1027652179176781,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1546266600,223.25007465,223.81365674,221.38041342,223.57212156,1,1,0.625,5,5,8,1,0,2,5.605970991308085,0.02507455291022772,2,0.7313596454086794,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1546439400,220.04749704,224.72612299,220.0206598,223.80471099,1,1,0.625,5,5,8,1,0,2,5.541649005500363,0.024761091850957446,1.999999999999995,0.6344339879758886,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1546525800,222.06029023,222.36444565,217.98102937,218.46409974,3,0,0.125,-1,-1,8,-1,0,1,5.561794192250337,0.02545861859623429,1.999999999999995,1.4476070494829159,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1546612200,221.48776239,226.42581501,221.112041,225.78172119,3,0,0,0,0,8,0,1,2,5.733217126375314,0.025392742584111522,2,0.1163349737793008,0,0,0,1,1,1,0,-1,1,1,-1,1,1,0,0,1,0
1546871400,226.05009362,228.9664073,225.15551887,227.56192494,1,1,0.5,4,4,8,1,0,0,5.5959079337770765,0.02459070398201512,1.999999999999995,0.18085132257782843,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1546957800,229.74468733,230.18302896,227.22198654,229.6999586,1,0,0.375,3,3,8,1,0,0,5.407703254221572,0.023542465080015732,2.0000000000000053,0.529557872061023,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1547044200,230.40667265,231.61434856,229.18110524,230.7734483,1,1,0.5,4,4,8,1,0,0,5.1952418303486025,0.02251230316407508,2,0.688948859642293,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1547130600,229.24372547,231.83799225,228.56384866,231.58751132,1,0,0.375,3,3,8,1,0,4,5.058020527466561,0.021840644595370953,2,0.7896224028078622,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1547217000,230.51402162,231.70362712,229.93254803,231.6769688,2,0,0.25,-2,-2,8,-1,0,4,4.823238996218949,0.020818810869295816,2,0.7696419555313693,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1547476200,229.78047032,231.06865796,229.37791169,230.26354069,2,0,0.375,-3,-3,8,-1,0,4,4.642940290060453,0.020163592882084528,1.9999999999999938,0.45009467736058234,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1547562600,230.63926208,233.21563737,230.63031634,232.9025362,1,1,0.5,4,4,8,1,0,0,4.522165746484705,0.01941655861832868,1.9999999999999938,0.9506221911752782,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1547649000,233.33193208,234.34870574,233.12617989,233.4661183,3,0,0.125,-1,-1,8,-1,0,0,4.3024517317357995,0.018428591536383977,2,1.0274169904557204,0,0,1,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1547735400,232.59838079,236.09616806,232.55365205,235.2373763,1,0,0.375,3,3,8,1,0,0,4.24817060875467,0.018059080047453595,2,1.3249917285339334,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1547821800,237.0444173,238.8335668,235.27137014,238.36838793,1,0,0.375,3,3,8,1,0,0,4.201600600986479,0.017626500885764774,2.0000000000000067,1.8953388525195167,0,0,1,0,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1548167400,236.90128534,237.11598328,233.53768428,235.14791883,3,0,0.125,-1,-1,8,-1,0,0,4.246536533058874,0.01805900113506385,2,1.0153702959181243,0,0,1,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1548253800,236.17667979,236.87444809,233.17985438,235.63993494,4,0,0.25,-2,-2,8,0,1,0,4.207112045697525,0.017853985771846218,2,1.0380308206286113,0,0,0,0,1,1,1,-1,1,1,-1,0,1,0,0,1,0
1548340200,235.46101999,236.34664899,234.45015052,235.7651754,1,1,0.5,4,4,8,1,0,0,4.0420682188619885,0.01714446678566592,1.999999999999993,1.0103631440028922,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1548426600,237.60799939,238.58308587,235.86313134,237.7600771,1,0,0.25,2,2,8,1,0,0,3.9546283796575596,0.0166328528653457,2.000000000000007,1.3974094219579933,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1548685800,235.62204344,236.01565633,234.19072384,235.9530361,3,0,0,0,0,8,0,0,0,3.9271087282534474,0.016643603291415517,2,0.8609604801893008,0,0,0,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1548772200,236.09616806,236.65975015,234.80798042,235.63993494,2,0,0.25,-2,-2,8,-1,0,0,3.7788702283782007,0.016036629060097108,2,0.7380715473666818,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1548858600,237.15176627,240.21121191,236.39137773,239.37031165,1,1,0.5,4,4,8,1,0,0,3.835470709922616,0.0160231679671735,2,1.5452538115028436,1,1,1,0,1,1,1,-1,1,0,-1,1,5,0,0,1,0
1548945000,239.30769141,241.95563267,239.09299347,241.47256231,1,1,0.875,7,7,8,1,0,0,3.765982744928143,0.015595903356065035,1.9999999999999925,1.9381700335550092,1,1,1,0,1,1,1,-1,1,0,-1,1,5,0,0,1,0
1549031400,241.66936875,242.60867224,240.80163125,241.58885703,3,0,0,0,0,8,0,0,1,3.626058333861846,0.015009211842132098,2.000000000000008,1.8591210771753754,0,0,0,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1549290600,241.63358576,243.35116928,240.9626547,243.28854905,1,0,0.375,3,3,8,1,0,1,3.5376623514431422,0.014541014631626149,2,2.1691194654434534,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1549377000,243.71794493,244.61251968,243.21698307,244.30836427,1,1,0.5,4,4,8,1,0,1,3.384653369911489,0.013854021658345287,2,2.3349853101820846,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1549463400,244.03104609,244.52306221,243.25276606,243.98631736,3,0,0.125,1,1,8,1,0,1,3.233627854203526,0.01325331637114849,2,2.1313154171255415,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1549549800,242.37608281,242.9217734,240.00545972,241.66042301,2,0,0.25,-2,-2,8,-1,0,1,3.287001410331844,0.013601736558227502,2,1.26282174677464,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1549636200,240.4169641,242.0540359,239.59395533,241.95563267,3,0,0.125,1,1,8,1,0,1,3.2279356360224267,0.01334102289912372,1.9999999999999911,1.2521671669909258,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1549895400,242.60867224,242.86809892,241.56201978,242.08981889,1,0,0.25,2,2,8,1,0,1,3.090660172020823,0.012766584675851829,2,1.2283639940844189,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1549981800,243.70005344,245.57866041,243.62848746,245.20293902,1,0,0.25,2,2,8,1,0,1,3.119101696876478,0.01272049066517127,2.0000000000000093,2.013859488682127,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1550068200,246.03489354,246.84001081,245.6144434,245.99911055,1,0,0.375,3,3,8,1,0,1,3.013242417813872,0.01224899720603429,2,2.135302983854749,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1550154600,244.9166751,246.58058413,244.10261207,245.45341995,3,0,0.125,1,1,8,1,0,1,2.9750088208271674,0.012120461884104851,2.0000000000000098,1.7993819607623058,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1550241000,247.22467795,248.16398144,247.01892576,248.12819845,1,1,0.5,4,4,8,1,0,1,2.9561197257680822,0.011913679074906756,2,2.4688247524822873,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1550586600,247.33318987,249.2106339,247.32308118,248.55759433,1,1,0.5,4,4,8,1,0,1,2.879793511070362,0.01158602101389422,1.9999999999999902,2.4394228268518567,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1550673000,248.52181134,249.51478931,248.02084948,249.05855619,1,0,0.375,3,3,8,1,0,1,2.780803962422478,0.011165261715807435,2,2.4603728042893906,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1550759400,248.42340812,248.78123802,247.21125933,248.17292719,3,0,0.125,-1,-1,8,-1,0,1,2.714124883678015,0.010936426121935895,2,1.9950128573078303,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1550845800,248.79018377,249.9084022,248.15762996,249.71159576,1,1,0.625,5,5,8,1,0,1,2.645313980558157,0.01059347673666135,2.0000000000000107,2.389605530376605,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1551105000,251.13396961,251.65282297,249.97102244,250.05153416,1,0,0.25,2,2,8,1,0,1,2.5950220683754313,0.010377948997965238,1.9999999999999891,2.3335570747694265,0,0,1,1,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1551191400,249.70265001,250.74930247,249.49689782,249.87261921,3,0,0.125,1,1,8,1,0,1,2.4991208242057588,0.01000157933312985,2,2.137739836680358,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1551277800,249.15695941,250.1141544,248.22660167,249.76527024,3,0,0.125,1,1,8,1,0,1,2.455437388905346,0.009830980049972187,2,1.938229452515345,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1551364200,249.5505723,249.98891393,248.97804446,249.30009137,1,0,0.25,2,2,8,1,0,1,2.3522539661263915,0.009435431624592901,2,1.6595387224415121,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1551450600,250.87454293,251.26815582,249.42533184,250.85665144,1,0,0.375,3,3,8,1,0,1,2.32481185783165,0.009267491391942268,1.9999999999999878,2.1351548370401874,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1551709800,251.91224964,252.15378483,247.65407383,249.94418519,3,0,0,0,0,8,0,0,1,2.480161796557962,0.0099228625569849,2.0000000000000115,1.4850083347862164,0,0,0,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1551796200,250.06942566,250.2662321,249.05855619,249.60424679,2,0,0.25,-2,-2,8,-1,0,1,2.389269947518108,0.009572232757434896,2,1.2720213183946263,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1551882600,249.72054151,249.72948725,247.77036855,248.09241546,3,0,0,0,0,8,0,0,2,2.3585448584096724,0.009506718913742556,2.000000000000012,0.5887185340327128,0,0,0,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1551969000,247.64512809,247.78826005,245.17610177,246.01700204,2,0,0.25,-2,-2,8,-1,0,0,2.398385489237554,0.00974886072649396,2.000000000000012,0.2603624023475324,0,0,1,0,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1552055400,244.16523231,245.69495513,243.70005344,245.52498593,3,0,0.125,-1,-1,8,-1,0,0,2.3925685685777274,0.009744705043012848,2,0.42421716385256686,0,0,1,0,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1552311000,246.24064573,249.24641689,246.21380849,249.08539343,1,1,0.75,6,6,8,1,0,1,2.487487310822175,0.009986484059015057,1.9999999999999887,0.9302701991102903,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1552397400,249.64002978,250.54355028,249.45216908,250.02469692,1,1,0.625,5,5,8,1,0,1,2.4139637064777335,0.009654901040636545,1.9999999999999882,1.2251968514359335,1,1,1,1,1,0,1,-1,1,1,-1,1,7,0,1,0,0
1552483800,250.91032592,252.61001795,250.74930247,251.67966021,1,1,0.625,5,5,8,1,0,1,2.4262035153007537,0.00964004605408457,2,1.7283058953360073,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1552570200,251.70649745,252.12694758,251.07689574,251.51863675,3,0,0.125,1,1,8,1,0,1,2.3279069670649863,0.009255405472711914,1.9999999999999878,1.574648360806676,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1552656600,252.06953454,253.5700554,251.88084628,252.76139146,1,0,0.375,3,3,8,1,0,1,2.3081578015603434,0.009131765687109007,1.9999999999999878,1.9332180669958605,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1552915800,252.97703518,253.97438737,252.7524063,253.67787726,1,1,0.5,4,4,8,1,0,1,2.230573749306033,0.00879293761599827,2,2.1921217538872293,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1553002200,254.73812553,255.50186369,252.85124301,253.74077334,3,0,0.125,1,1,8,1,0,1,2.2605771014984595,0.008909002174709205,2.0000000000000124,1.9916818088059527,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1553088600,253.52512962,254.72914037,251.87186113,252.97703518,3,0,0.125,1,1,8,1,0,1,2.3031986828199984,0.00910437851080523,1.9999999999999876,1.4756600573662983,0,0,1,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1553175000,252.15938608,256.23864639,252.11446031,255.83431442,1,1,0.625,5,5,8,1,0,1,2.4332692111899976,0.009511113537315955,2,2.33730351206153,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1553261400,254.47755604,255.00174997,250.84755347,250.91044956,2,0,0.25,-2,-2,8,-1,0,2,2.6156614782478544,0.010424681326882632,2,0.26533313047171725,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1553520600,250.56901367,251.75083109,249.46383962,250.72176131,4,0,0.25,2,2,8,0,1,2,2.592185049087294,0.01033889134929237,1.9999999999999891,0.17722268655014314,0,0,0,1,1,1,1,-1,1,1,-1,0,1,0,0,1,0
1553607000,252.4738665,253.54309993,251.18898936,252.59067352,1,1,0.5,4,4,8,1,0,1,2.6085531612953448,0.010327195081843706,2,0.8114237574581458,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1553693400,252.58168836,253.16572343,249.72440912,251.26985575,3,0,0.125,1,1,8,1,0,2,2.668036100488536,0.01061821002175083,2.0000000000000107,0.2711644642159667,0,0,1,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1553779800,251.89881659,252.67153991,250.74871677,252.22228217,1,1,0.5,4,4,8,1,0,1,2.614806603310785,0.010367072174647893,1.9999999999999891,0.5826618992067738,1,1,1,1,1,1,1,-1,1,1,-1,0,0,1,0,0,1
1553866200,253.73178818,254.13612015,252.60864383,253.81265458,1,0,0.25,2,2,8,1,0,1,2.564737415931444,0.010104844536516382,2.000000000000011,1.1037531108716154,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1554125400,255.80735896,257.11919157,255.53780431,256.82268146,1,1,0.5,4,4,8,1,0,1,2.6177230997934844,0.01019272552140689,2,2.028433093374506,1,1,1,1,1,1,1,-1,1,0,-1,1,10,0,1,0,0
1554211800,257.01136971,257.18208765,256.15778,256.94847363,1,0,0.375,3,3,8,1,0,1,2.503907710522523,0.009744785307143317,2,1.9735218863440522,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1554298200,258.16146953,258.55681635,256.75080022,257.35280559,1,0,0.375,3,3,8,1,0,1,2.454058311913774,0.00953577446450472,2,1.9803369649328113,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1554384600,257.67627117,258.28636319,256.98441425,258.03567736,1,1,0.5,4,4,8,1,0,1,2.3717647853485038,0.009191615708394989,2,2.1245147355035634,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1554471000,258.70057882,259.33852482,258.41305387,259.28461389,1,1,0.5,4,4,8,1,0,1,2.2954135478236073,0.00885287219085599,2,2.4902566612701826,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1554730200,258.86231161,259.59010916,258.20639531,259.4822873,1,0,0.375,3,3,8,1,0,1,2.230292140836206,0.008595161404052353,2.0000000000000253,2.4105453107388874,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1554816600,258.52087573,258.8443413,257.60438993,258.15248438,3,0,0.125,1,1,8,1,0,1,2.205121085776475,0.008541932459307844,2,1.6681901249904076,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1554903000,258.5658015,259.12279125,258.15248438,259.03302955,1,1,0.5,4,4,8,1,0,1,2.1169200703638698,0.008172394362376968,2.0000000000000266,1.9578642720046313,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1554989400,259.51822792,259.52721307,258.39328653,258.96114832,1,0,0.25,2,2,8,1,0,1,2.0467062467664507,0.007903526301317344,2,1.809008964298544,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1555075800,260.56949104,260.99179331,259.00697261,260.71325351,3,0,0.125,1,1,8,1,0,1,2.0455590141402746,0.007846010843717314,2,2.424149584530286,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1555335000,260.78513475,260.88397146,259.73836421,260.54253557,1,1,0.5,4,4,8,1,0,1,1.981276745273113,0.007604427203944306,1.9999999999999714,2.1969410774613123,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1555421400,261.42308075,261.47699168,260.12023329,260.71325351,3,0,0,0,0,8,0,0,1,1.9366682913250364,0.007428346143709708,2.0000000000000293,2.123358979566489,0,0,0,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1555507800,261.82741272,261.8498756,259.66199039,260.07530752,1,0,0.25,2,2,8,1,0,1,1.9546123569446758,0.007515562994362137,2,1.615896325000732,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1555594200,260.65934258,260.85701599,259.36548028,260.58746135,1,0,0.25,2,2,8,1,0,1,1.9215354535914844,0.007373859984040642,1.9999999999999705,1.7365869606220314,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1555939800,259.82372318,260.96034527,259.73387163,260.81209022,3,0,0,0,0,8,0,0,1,1.8718881811920922,0.007177152637414666,2,1.7296790184491264,0,0,0,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1556026200,261.18048157,263.39082966,260.94686754,263.15721564,1,1,0.75,6,6,8,1,0,1,1.922377556821228,0.007305053567108154,2,2.6401450414551517,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1556112600,263.07634924,263.40879997,262.42941809,262.57318057,3,0,0.125,1,1,8,1,0,1,1.8550207227625692,0.00706477607018218,2,2.2010636271087463,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1556199000,262.47434387,263.06736409,261.22540734,262.41144778,3,0,0.125,-1,-1,8,-1,0,1,1.854087581850958,0.007065574301489163,2.0000000000000306,1.9226736392850565,0,0,1,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1556285400,262.45637356,263.70531008,261.68374009,263.63342884,1,0,0.375,3,3,8,1,0,1,1.8660506110044601,0.007078201801703206,1.9999999999999696,2.331996760880009,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1556544600,263.72328039,264.56788495,263.63342884,264.04674597,1,0,0.375,3,3,8,1,0,1,1.7995081466469978,0.006815111998583155,2,2.4071936845525808,0,0,1,1,1,0,1,-1,1,0,-1,2,2,0,0,1,0
1556631000,263.70531008,264.46904825,262.29464077,264.18152329,3,0,0,0,0,8,0,0,1,1.8262866704579275,0.0069129992427712774,2,2.223359980644921,0,0,0,1,1,0,0,-1,1,0,-1,3,2,0,0,1,0
1556717400,264.81048413,265.01714269,262.18681891,262.19580407,3,0,0,0,0,8,0,0,2,1.8980036068537909,0.007238878644858258,2.0000000000000298,0.9937587573065583,0,0,0,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1556803800,262.07899705,262.99548285,260.1382036,261.62973931,3,0,0.125,-1,-1,8,-1,0,2,1.966523295649947,0.007516436399150534,2,0.6102569436909122,0,0,1,1,1,0,0,-1,1,1,-1,2,2,0,0,1,0
1556890200,263.10330471,264.46904825,261.73738146,264.19050845,1,1,0.625,5,5,8,1,0,1,2.028865127389238,0.007679553437754188,2,1.6851577785260896,1,1,1,1,1,0,1,-1,1,0,-1,2,7,0,0,1,0
1557149400,259.89560442,263.5435773,259.581124,263.10330471,1,0,0.25,2,2,8,1,0,1,2.213187936147149,0.00841185913109911,1.9999999999999742,0.9577932492420735,0,0,1,1,1,0,1,-1,1,1,-1,1,2,0,0,1,0
1557235800,260.70426836,261.29728858,256.80471115,258.70956398,4,0,0.25,-2,-2,8,0,1,3,2.505002623565208,0.009682682715815035,2.0000000000000115,0.8252447410134384,0,0,0,1,1,0,1,-1,1,1,-1,1,1,0,0,1,0
1557322200,258.35015778,260.05733721,257.75713756,258.35015778,4,0,0.375,-3,-3,8,0,1,0,2.4903738397391235,0.009639529006441726,2.0000000000000115,0.8858277356522374,0,0,0,0,1,0,1,-1,1,1,-1,1,1,0,0,1,0
1557408600,256.28357217,258.17045469,254.54943728,257.56844931,3,0,0,0,0,8,0,0,4,2.5839700297577584,0.010032168290332048,1.999999999999989,1.0511487978068454,0,0,0,1,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1557495000,256.63399321,259.61706462,253.65092179,258.86231161,1,0,0.375,3,3,8,1,0,3,2.8255538012036325,0.01091527686525717,2,0.45760126410453955,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1557754200,253.75874365,254.72015522,251.52144009,252.35705949,3,0,0.125,-1,-1,8,-1,0,3,3.1480764954033735,0.012474691620537503,1.999999999999991,2.251946292402724,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1557840600,253.37238199,256.16676515,253.24658982,254.63928883,4,0,0.375,3,3,8,0,1,0,3.195335721445989,0.012548478815377257,2,1.3676382961919942,0,0,0,0,1,1,1,-1,1,1,-1,0,1,0,0,1,0
1557927000,253.0129758,256.76877053,252.80631723,256.13082453,1,1,0.625,5,5,8,1,0,0,3.2501298341998464,0.01268933499184968,2,0.8051504369708556,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1558013400,256.83166661,259.8596638,256.75978537,258.50290542,1,1,0.625,5,5,8,1,0,0,3.2843233653284316,0.012705170025041875,2,0.0677495481058643,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1558099800,256.20270577,259.31156935,256.18536442,256.83166661,2,0,0.25,-2,-2,8,-1,0,0,3.273029191376403,0.012743869299989802,2.000000000000009,0.5259932072111395,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1558359000,255.23230905,256.46327526,254.38770449,255.13347234,2,0,0.25,-2,-2,8,-1,0,0,3.213810114849518,0.012596583605332152,2.000000000000009,0.9673551639663712,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1558445400,256.82268146,257.81104849,256.57109712,257.43367199,1,0,0.375,3,3,8,1,0,0,3.17550768878884,0.012335246062574825,2,0.2315152094955251,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1558531800,256.48124557,257.59540478,256.16676515,256.64297836,3,0,0,0,0,8,0,0,0,3.0507313988753526,0.011887063571230958,1.9999999999999907,0.45469631505627867,0,0,0,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1558618200,254.42364511,254.46857088,252.09649,253.50715931,2,0,0.25,-2,-2,8,-1,0,0,3.1575711818128265,0.012455550330046467,2.000000000000009,1.3022020910902032,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1558704600,254.94478409,255.35810122,253.46223354,254.08220922,3,0,0.125,1,1,8,1,0,0,3.0674495031119107,0.012072665427967512,2.0000000000000093,1.0481748857523006,0,0,1,0,1,1,0,-1,1,1,-1,1,2,0,0,1,0
1559050200,254.36074903,255.31317544,251.70114319,251.7191135,3,0,0.125,1,1,8,1,0,0,3.106348270746774,0.012340533968815064,2,1.6325276106960611,0,0,1,0,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1559136600,250.60495429,251.00928626,248.62822022,250.02990438,2,0,0.375,-3,-3,8,-1,0,0,3.1052443428362895,0.012419491782538514,1.999999999999991,1.9791762503702663,0,0,1,0,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1559223000,250.78465739,251.62027679,249.61209468,250.71277615,1,0,0.25,2,2,8,1,0,0,3.0268827547765533,0.012073109321583135,2.0000000000000093,1.640738111696367,0,0,1,0,1,1,1,-1,1,0,-1,1,2,0,0,1,0
1559309400,248.16997732,248.99661157,247.30740246,247.33435792,3,0,0.125,-1,-1,8,-1,0,1,3.0539178215782283,0.012347325487896932,1.9999999999999907,2.484064021999574,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1559568600,247.37029854,248.48634463,245.37559416,246.70539708,3,0,0.125,1,1,8,1,0,1,3.0579772964654977,0.012395259012002434,1.9999999999999907,2.4422228487203643,0,0,1,1,1,1,0,-1,1,0,-1,2,2,0,0,1,0
1559655000,248.99661157,252.1953267,248.54735383,252.06054938,1,0,0.25,2,2,8,1,0,2,3.231688176717962,0.012821078842631405,2,0.5944288975987126,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1559741400,253.67787726,254.27089748,251.87186113,254.24394201,1,0,0.375,3,3,8,1,0,0,3.172213046238107,0.01247704476716044,2,0.07519378883456079,0,0,1,0,1,1,1,-1,1,1,-1,0,2,0,0,1,0
1559827800,254.54045212,256.57109712,253.89352097,255.89721051,1,1,0.625,5,5,8,1,0,0,3.136881839363956,0.012258366682122811,2.000000000000009,0.5482570141056319,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1559914200,256.91253301,259.53619823,256.74181506,258.45797964,1,1,0.75,6,6,8,1,0,0,3.1727465451236747,0.01227567649311091,2,1.2265216616157775,1,1,1,0,1,1,1,-1,1,1,-1,0,5,0,0,1,0
1560173400,260.00342628,261.30627373,259.55722349,259.64402008,1,0,0.375,3,3,8,1,0,4,3.1495713697576955,0.012130344341407497,1.999999999999982,1.4655624263280003,0,0,1,1,1,1,1,-1,1,1,-1,0,2,0,0,1,0
